Country/Region,Last Update,Confirmed,Deaths,Recovered
Kuwait,2020-03-30,266.0,0.0,72.0
Kuwait,2020-03-31,289.0,0.0,73.0
Kuwait,2020-04-01,317.0,0.0,80.0
Kuwait,2020-04-02,342.0,0.0,81.0
Kuwait,2020-04-03,417.0,0.0,82.0
Kuwait,2020-04-04,479.0,1.0,93.0
Kuwait,2020-04-05,556.0,1.0,99.0
Kuwait,2020-04-06,665.0,1.0,103.0
Kuwait,2020-04-07,743.0,1.0,105.0
Kuwait,2020-04-08,855.0,1.0,111.0
Kuwait,2020-04-09,910.0,1.0,111.0
Kuwait,2020-04-10,993.0,1.0,123.0
Kuwait,2020-04-11,1154.0,1.0,133.0
Kuwait,2020-04-12,1234.0,1.0,142.0
Kuwait,2020-04-13,1300.0,2.0,150.0
Kuwait,2020-04-14,1355.0,3.0,176.0
Kuwait,2020-04-15,1405.0,3.0,206.0
Kuwait,2020-04-16,1524.0,3.0,225.0
Kuwait,2020-04-17,1658.0,5.0,258.0
Kuwait,2020-04-18,1751.0,6.0,280.0
Kuwait,2020-04-19,1915.0,7.0,305.0
Kuwait,2020-04-20,1995.0,9.0,367.0
Kuwait,2020-04-21,2080.0,11.0,412.0
Kuwait,2020-04-22,2248.0,13.0,443.0
Kuwait,2020-04-24,2399.0,14.0,498.0
Kuwait,2020-04-25,2614.0,15.0,613.0
Kuwait,2020-04-26,2892.0,19.0,656.0
Kuwait,2020-04-27,3075.0,20.0,806.0
Kuwait,2020-04-28,3288.0,22.0,1012.0
Kuwait,2020-04-29,3440.0,23.0,1176.0
Kuwait,2020-04-30,3740.0,24.0,1389.0
Kyrgyzstan,2020-03-18,6.0,0.0,0.0
Kyrgyzstan,2020-03-20,6.0,0.0,0.0
Kyrgyzstan,2020-03-21,14.0,0.0,0.0
Kyrgyzstan,2020-03-22,14.0,0.0,0.0
Kyrgyzstan,2020-03-23,16.0,0.0,0.0
Kyrgyzstan,2020-03-24,42.0,0.0,0.0
Kyrgyzstan,2020-03-25,44.0,0.0,0.0
Kyrgyzstan,2020-03-26,44.0,0.0,0.0
Kyrgyzstan,2020-03-27,58.0,0.0,0.0
Kyrgyzstan,2020-03-28,58.0,0.0,0.0
Kyrgyzstan,2020-03-29,84.0,0.0,0.0
Kyrgyzstan,2020-03-30,94.0,0.0,3.0
Kyrgyzstan,2020-03-31,107.0,0.0,3.0
Kyrgyzstan,2020-04-01,111.0,0.0,3.0
Kyrgyzstan,2020-04-02,116.0,0.0,5.0
Kyrgyzstan,2020-04-03,130.0,1.0,6.0
Kyrgyzstan,2020-04-04,144.0,1.0,9.0
Kyrgyzstan,2020-04-05,147.0,1.0,9.0
Kyrgyzstan,2020-04-06,216.0,4.0,33.0
Kyrgyzstan,2020-04-07,228.0,4.0,33.0
Kyrgyzstan,2020-04-08,270.0,4.0,33.0
Kyrgyzstan,2020-04-09,280.0,4.0,35.0
Kyrgyzstan,2020-04-10,298.0,5.0,35.0
Kyrgyzstan,2020-04-11,339.0,5.0,44.0
Kyrgyzstan,2020-04-12,377.0,5.0,54.0
Kyrgyzstan,2020-04-13,419.0,5.0,67.0
Kyrgyzstan,2020-04-14,430.0,5.0,71.0
Kyrgyzstan,2020-04-15,449.0,5.0,78.0
Kyrgyzstan,2020-04-16,466.0,5.0,91.0
Kyrgyzstan,2020-04-17,489.0,5.0,114.0
Kyrgyzstan,2020-04-18,506.0,5.0,130.0
Kyrgyzstan,2020-04-19,554.0,5.0,133.0
Kyrgyzstan,2020-04-20,568.0,7.0,201.0
Kyrgyzstan,2020-04-21,590.0,7.0,216.0
Kyrgyzstan,2020-04-22,612.0,7.0,254.0
Kyrgyzstan,2020-04-24,631.0,8.0,302.0
Kyrgyzstan,2020-04-25,665.0,8.0,345.0
Kyrgyzstan,2020-04-26,665.0,8.0,345.0
Kyrgyzstan,2020-04-27,682.0,8.0,370.0
Kyrgyzstan,2020-04-28,695.0,8.0,395.0
Kyrgyzstan,2020-04-29,708.0,8.0,416.0
Kyrgyzstan,2020-04-30,729.0,8.0,437.0
Laos,2020-03-24,2.0,0.0,0.0
Laos,2020-03-25,3.0,0.0,0.0
Laos,2020-03-26,6.0,0.0,0.0
Laos,2020-03-27,6.0,0.0,0.0
Laos,2020-03-28,8.0,0.0,0.0
Laos,2020-03-29,8.0,0.0,0.0
Laos,2020-03-30,8.0,0.0,0.0
Laos,2020-03-31,9.0,0.0,0.0
Laos,2020-04-01,10.0,0.0,0.0
Laos,2020-04-02,10.0,0.0,0.0
Laos,2020-04-03,10.0,0.0,0.0
Laos,2020-04-04,10.0,0.0,0.0
Laos,2020-04-05,11.0,0.0,0.0
Laos,2020-04-06,12.0,0.0,0.0
Laos,2020-04-07,14.0,0.0,0.0
Laos,2020-04-08,15.0,0.0,0.0
Laos,2020-04-09,16.0,0.0,0.0
Laos,2020-04-10,16.0,0.0,0.0
Laos,2020-04-11,18.0,0.0,0.0
Laos,2020-04-12,19.0,0.0,0.0
Laos,2020-04-13,19.0,0.0,0.0
Laos,2020-04-14,19.0,0.0,1.0
Laos,2020-04-15,19.0,0.0,1.0
Laos,2020-04-16,19.0,0.0,2.0
Laos,2020-04-17,19.0,0.0,2.0
Laos,2020-04-18,19.0,0.0,2.0
Laos,2020-04-19,19.0,0.0,2.0
Laos,2020-04-20,19.0,0.0,2.0
Laos,2020-04-21,19.0,0.0,2.0
Laos,2020-04-22,19.0,0.0,4.0
Laos,2020-04-24,19.0,0.0,4.0
Laos,2020-04-25,19.0,0.0,4.0
Laos,2020-04-26,19.0,0.0,7.0
Laos,2020-04-27,19.0,0.0,7.0
Laos,2020-04-28,19.0,0.0,7.0
Laos,2020-04-29,19.0,0.0,7.0
Laos,2020-04-30,19.0,0.0,7.0
Latvia,2020-03-02,2.0,0.0,0.0
Latvia,2020-03-04,4.0,0.0,0.0
Latvia,2020-03-08,2.0,0.0,0.0
Latvia,2020-03-09,6.0,0.0,0.0
Latvia,2020-03-10,8.0,0.0,1.0
Latvia,2020-03-11,37.0,0.0,3.0
Latvia,2020-03-14,26.0,0.0,1.0
Latvia,2020-03-15,30.0,0.0,1.0
Latvia,2020-03-16,34.0,0.0,1.0
Latvia,2020-03-17,49.0,0.0,1.0
Latvia,2020-03-18,71.0,0.0,1.0
Latvia,2020-03-19,86.0,0.0,1.0
Latvia,2020-03-20,111.0,0.0,1.0
Latvia,2020-03-21,124.0,0.0,1.0
Latvia,2020-03-22,139.0,0.0,1.0
Latvia,2020-03-23,180.0,0.0,1.0
Latvia,2020-03-24,197.0,0.0,1.0
Latvia,2020-03-25,221.0,0.0,1.0
Latvia,2020-03-26,244.0,0.0,1.0
Latvia,2020-03-27,280.0,0.0,1.0
Latvia,2020-03-28,305.0,0.0,1.0
Latvia,2020-03-29,347.0,0.0,1.0
Latvia,2020-03-30,376.0,0.0,1.0
Latvia,2020-03-31,398.0,0.0,1.0
Latvia,2020-04-01,446.0,0.0,1.0
Latvia,2020-04-02,458.0,0.0,31.0
Latvia,2020-04-03,493.0,1.0,1.0
Latvia,2020-04-04,509.0,1.0,1.0
Latvia,2020-04-05,533.0,1.0,1.0
Latvia,2020-04-06,542.0,1.0,16.0
Latvia,2020-04-07,548.0,2.0,16.0
Latvia,2020-04-08,577.0,2.0,16.0
Latvia,2020-04-09,589.0,3.0,16.0
Latvia,2020-04-10,612.0,3.0,16.0
Latvia,2020-04-11,630.0,3.0,16.0
Latvia,2020-04-12,651.0,5.0,16.0
Latvia,2020-04-13,655.0,5.0,16.0
Latvia,2020-04-14,657.0,5.0,16.0
Latvia,2020-04-15,666.0,5.0,44.0
Latvia,2020-04-16,675.0,5.0,57.0
Latvia,2020-04-17,682.0,5.0,88.0
Latvia,2020-04-18,712.0,5.0,88.0
Latvia,2020-04-19,727.0,5.0,88.0
Latvia,2020-04-20,739.0,5.0,88.0
Latvia,2020-04-21,748.0,9.0,133.0
Latvia,2020-04-22,761.0,11.0,133.0
Latvia,2020-04-24,778.0,11.0,133.0
Latvia,2020-04-25,784.0,12.0,267.0
Latvia,2020-04-26,804.0,12.0,267.0
Latvia,2020-04-27,812.0,12.0,267.0
Latvia,2020-04-28,818.0,13.0,267.0
Latvia,2020-04-29,836.0,13.0,267.0
Latvia,2020-04-30,849.0,15.0,348.0
Lebanon,2020-02-21,1.0,0.0,0.0
Lebanon,2020-02-22,4.0,0.0,0.0
Lebanon,2020-02-26,6.0,0.0,0.0
Lebanon,2020-02-29,4.0,0.0,0.0
Lebanon,2020-03-01,10.0,0.0,0.0
Lebanon,2020-03-02,26.0,0.0,0.0
Lebanon,2020-03-04,13.0,0.0,1.0
Lebanon,2020-03-05,16.0,0.0,1.0
Lebanon,2020-03-06,44.0,0.0,2.0
Lebanon,2020-03-08,64.0,0.0,2.0
Lebanon,2020-03-10,41.0,1.0,1.0
Lebanon,2020-03-11,138.0,6.0,2.0
Lebanon,2020-03-12,61.0,3.0,1.0
Lebanon,2020-03-14,93.0,3.0,1.0
Lebanon,2020-03-15,110.0,3.0,1.0
Lebanon,2020-03-16,99.0,3.0,1.0
Lebanon,2020-03-17,120.0,3.0,3.0
Lebanon,2020-03-18,133.0,3.0,3.0
Lebanon,2020-03-19,157.0,4.0,4.0
Lebanon,2020-03-20,163.0,4.0,4.0
Lebanon,2020-03-21,187.0,4.0,4.0
Lebanon,2020-03-22,248.0,4.0,8.0
Lebanon,2020-03-23,267.0,4.0,8.0
Lebanon,2020-03-24,318.0,4.0,8.0
Lebanon,2020-03-25,333.0,6.0,20.0
Lebanon,2020-03-26,368.0,6.0,23.0
Lebanon,2020-03-27,391.0,8.0,27.0
Lebanon,2020-03-28,412.0,8.0,30.0
Lebanon,2020-03-29,438.0,10.0,30.0
Lebanon,2020-03-30,446.0,11.0,35.0
Lebanon,2020-03-31,470.0,12.0,37.0
Lebanon,2020-04-01,479.0,14.0,43.0
Lebanon,2020-04-02,494.0,16.0,46.0
Lebanon,2020-04-03,508.0,17.0,50.0
Lebanon,2020-04-04,520.0,17.0,54.0
Lebanon,2020-04-05,527.0,18.0,54.0
Lebanon,2020-04-06,541.0,19.0,60.0
Lebanon,2020-04-07,548.0,19.0,62.0
Lebanon,2020-04-08,576.0,19.0,62.0
Lebanon,2020-04-09,582.0,19.0,67.0
Lebanon,2020-04-10,609.0,20.0,76.0
Lebanon,2020-04-11,619.0,20.0,77.0
Lebanon,2020-04-12,630.0,20.0,80.0
Lebanon,2020-04-13,632.0,20.0,80.0
Lebanon,2020-04-14,641.0,21.0,80.0
Lebanon,2020-04-15,658.0,21.0,85.0
Lebanon,2020-04-16,663.0,21.0,86.0
Lebanon,2020-04-17,668.0,21.0,86.0
Lebanon,2020-04-18,672.0,21.0,99.0
Lebanon,2020-04-19,673.0,21.0,102.0
Lebanon,2020-04-20,677.0,21.0,103.0
Lebanon,2020-04-21,677.0,21.0,108.0
Lebanon,2020-04-22,682.0,22.0,113.0
Lebanon,2020-04-24,688.0,22.0,140.0
Lebanon,2020-04-25,696.0,22.0,140.0
Lebanon,2020-04-26,704.0,24.0,143.0
Lebanon,2020-04-27,707.0,24.0,145.0
Lebanon,2020-04-28,710.0,24.0,145.0
Lebanon,2020-04-29,717.0,24.0,145.0
Lebanon,2020-04-30,721.0,24.0,150.0
Liberia,2020-03-16,1.0,0.0,0.0
Liberia,2020-03-17,1.0,0.0,0.0
Liberia,2020-03-18,6.0,0.0,0.0
Liberia,2020-03-21,3.0,0.0,0.0
Liberia,2020-03-22,3.0,0.0,0.0
Liberia,2020-03-23,3.0,0.0,0.0
Liberia,2020-03-24,3.0,0.0,0.0
Liberia,2020-03-25,3.0,0.0,0.0
Liberia,2020-03-26,3.0,0.0,0.0
Liberia,2020-03-27,3.0,0.0,0.0
Liberia,2020-03-28,3.0,0.0,0.0
Liberia,2020-03-29,3.0,0.0,0.0
Liberia,2020-03-30,3.0,0.0,0.0
Liberia,2020-03-31,3.0,0.0,0.0
Liberia,2020-04-01,6.0,0.0,0.0
Liberia,2020-04-02,6.0,0.0,0.0
Liberia,2020-04-03,7.0,0.0,0.0
Liberia,2020-04-04,10.0,1.0,3.0
Liberia,2020-04-05,13.0,3.0,3.0
Liberia,2020-04-06,14.0,3.0,3.0
Liberia,2020-04-07,14.0,3.0,3.0
Liberia,2020-04-08,31.0,4.0,3.0
Liberia,2020-04-09,31.0,4.0,3.0
Liberia,2020-04-10,37.0,5.0,3.0
Liberia,2020-04-11,48.0,5.0,3.0
Liberia,2020-04-12,50.0,5.0,3.0
Liberia,2020-04-13,59.0,6.0,4.0
Liberia,2020-04-14,59.0,6.0,4.0
Liberia,2020-04-15,59.0,6.0,4.0
Liberia,2020-04-16,59.0,6.0,4.0
Liberia,2020-04-17,76.0,7.0,7.0
Liberia,2020-04-18,76.0,7.0,7.0
Liberia,2020-04-19,91.0,8.0,7.0
Liberia,2020-04-20,99.0,8.0,7.0
Liberia,2020-04-21,101.0,8.0,7.0
Liberia,2020-04-22,101.0,8.0,20.0
Liberia,2020-04-24,101.0,8.0,20.0
Liberia,2020-04-25,117.0,8.0,25.0
Liberia,2020-04-26,120.0,11.0,25.0
Liberia,2020-04-27,124.0,12.0,25.0
Liberia,2020-04-28,124.0,12.0,25.0
Liberia,2020-04-29,141.0,16.0,45.0
Liberia,2020-04-30,141.0,16.0,45.0
Libya,2020-03-24,1.0,0.0,0.0
Libya,2020-03-25,1.0,0.0,0.0
Libya,2020-03-26,1.0,0.0,0.0
Libya,2020-03-27,1.0,0.0,0.0
Libya,2020-03-28,3.0,0.0,0.0
Libya,2020-03-29,8.0,0.0,0.0
Libya,2020-03-30,8.0,0.0,0.0
Libya,2020-03-31,10.0,0.0,1.0
Libya,2020-04-01,10.0,0.0,0.0
Libya,2020-04-02,11.0,1.0,0.0
Libya,2020-04-03,11.0,1.0,0.0
Libya,2020-04-04,18.0,1.0,0.0
Libya,2020-04-05,18.0,1.0,0.0
Libya,2020-04-06,19.0,1.0,1.0
Libya,2020-04-07,20.0,1.0,1.0
Libya,2020-04-08,21.0,1.0,8.0
Libya,2020-04-09,24.0,1.0,8.0
Libya,2020-04-10,24.0,1.0,8.0
Libya,2020-04-11,24.0,1.0,8.0
Libya,2020-04-12,25.0,1.0,9.0
Libya,2020-04-13,26.0,1.0,9.0
Libya,2020-04-14,35.0,1.0,9.0
Libya,2020-04-15,48.0,1.0,9.0
Libya,2020-04-16,49.0,1.0,11.0
Libya,2020-04-17,49.0,1.0,11.0
Libya,2020-04-18,49.0,1.0,11.0
Libya,2020-04-19,51.0,1.0,11.0
Libya,2020-04-20,51.0,1.0,15.0
Libya,2020-04-21,51.0,1.0,15.0
Libya,2020-04-22,59.0,1.0,15.0
Libya,2020-04-24,60.0,2.0,15.0
Libya,2020-04-25,61.0,2.0,18.0
Libya,2020-04-26,61.0,2.0,18.0
Libya,2020-04-27,61.0,2.0,18.0
Libya,2020-04-28,61.0,2.0,18.0
Libya,2020-04-29,61.0,2.0,18.0
Libya,2020-04-30,61.0,2.0,18.0
Liechtenstein,2020-03-04,9.0,0.0,0.0
Liechtenstein,2020-03-11,1.0,0.0,0.0
Liechtenstein,2020-03-14,12.0,0.0,0.0
Liechtenstein,2020-03-17,7.0,0.0,0.0
Liechtenstein,2020-03-18,84.0,0.0,0.0
Liechtenstein,2020-03-21,37.0,0.0,0.0
Liechtenstein,2020-03-22,37.0,0.0,0.0
Liechtenstein,2020-03-23,51.0,0.0,0.0
Liechtenstein,2020-03-24,51.0,0.0,0.0
Liechtenstein,2020-03-25,51.0,0.0,0.0
Liechtenstein,2020-03-26,56.0,0.0,0.0
Liechtenstein,2020-03-27,56.0,0.0,0.0
Liechtenstein,2020-03-28,56.0,0.0,0.0
Liechtenstein,2020-03-29,56.0,0.0,0.0
Liechtenstein,2020-03-30,62.0,0.0,0.0
Liechtenstein,2020-03-31,68.0,0.0,0.0
Liechtenstein,2020-04-01,68.0,0.0,0.0
Liechtenstein,2020-04-02,75.0,0.0,0.0
Liechtenstein,2020-04-03,75.0,0.0,0.0
Liechtenstein,2020-04-04,77.0,1.0,0.0
Liechtenstein,2020-04-05,77.0,1.0,0.0
Liechtenstein,2020-04-06,77.0,1.0,55.0
Liechtenstein,2020-04-07,78.0,1.0,55.0
Liechtenstein,2020-04-08,78.0,1.0,55.0
Liechtenstein,2020-04-09,78.0,1.0,55.0
Liechtenstein,2020-04-10,79.0,1.0,55.0
Liechtenstein,2020-04-11,79.0,1.0,55.0
Liechtenstein,2020-04-12,79.0,1.0,55.0
Liechtenstein,2020-04-13,79.0,1.0,55.0
Liechtenstein,2020-04-14,79.0,1.0,55.0
Liechtenstein,2020-04-15,79.0,1.0,55.0
Liechtenstein,2020-04-16,79.0,1.0,55.0
Liechtenstein,2020-04-17,79.0,1.0,55.0
Liechtenstein,2020-04-18,79.0,1.0,55.0
Liechtenstein,2020-04-19,81.0,1.0,55.0
Liechtenstein,2020-04-20,81.0,1.0,55.0
Liechtenstein,2020-04-21,81.0,1.0,55.0
Liechtenstein,2020-04-22,81.0,1.0,55.0
Liechtenstein,2020-04-24,81.0,1.0,55.0
Liechtenstein,2020-04-25,81.0,1.0,55.0
Liechtenstein,2020-04-26,81.0,1.0,55.0
Liechtenstein,2020-04-27,82.0,1.0,55.0
Liechtenstein,2020-04-28,82.0,1.0,55.0
Liechtenstein,2020-04-29,82.0,1.0,55.0
Liechtenstein,2020-04-30,82.0,1.0,55.0
Lithuania,2020-02-28,12.0,0.0,0.0
Lithuania,2020-03-11,12.0,0.0,0.0
Lithuania,2020-03-14,8.0,0.0,0.0
Lithuania,2020-03-15,12.0,0.0,1.0
Lithuania,2020-03-16,17.0,0.0,1.0
Lithuania,2020-03-17,25.0,0.0,1.0
Lithuania,2020-03-18,27.0,0.0,1.0
Lithuania,2020-03-19,36.0,0.0,1.0
Lithuania,2020-03-20,49.0,0.0,1.0
Lithuania,2020-03-21,83.0,1.0,1.0
Lithuania,2020-03-22,129.0,1.0,1.0
Lithuania,2020-03-23,179.0,1.0,1.0
Lithuania,2020-03-24,209.0,2.0,1.0
Lithuania,2020-03-25,274.0,4.0,1.0
Lithuania,2020-03-26,299.0,4.0,1.0
Lithuania,2020-03-27,358.0,5.0,1.0
Lithuania,2020-03-28,394.0,7.0,1.0
Lithuania,2020-03-29,460.0,7.0,1.0
Lithuania,2020-03-30,491.0,7.0,7.0
Lithuania,2020-03-31,537.0,8.0,7.0
Lithuania,2020-04-01,581.0,8.0,7.0
Lithuania,2020-04-02,649.0,9.0,7.0
Lithuania,2020-04-03,696.0,9.0,7.0
Lithuania,2020-04-04,771.0,11.0,7.0
Lithuania,2020-04-05,811.0,13.0,7.0
Lithuania,2020-04-06,843.0,15.0,8.0
Lithuania,2020-04-07,880.0,15.0,8.0
Lithuania,2020-04-08,912.0,15.0,8.0
Lithuania,2020-04-09,955.0,16.0,8.0
Lithuania,2020-04-10,999.0,22.0,54.0
Lithuania,2020-04-11,1026.0,23.0,54.0
Lithuania,2020-04-12,1053.0,23.0,97.0
Lithuania,2020-04-13,1062.0,24.0,101.0
Lithuania,2020-04-14,1070.0,29.0,101.0
Lithuania,2020-04-15,1091.0,30.0,138.0
Lithuania,2020-04-16,1128.0,32.0,178.0
Lithuania,2020-04-17,1149.0,33.0,210.0
Lithuania,2020-04-18,1239.0,33.0,228.0
Lithuania,2020-04-19,1298.0,35.0,242.0
Lithuania,2020-04-20,1326.0,37.0,242.0
Lithuania,2020-04-21,1350.0,38.0,298.0
Lithuania,2020-04-22,1370.0,38.0,357.0
Lithuania,2020-04-24,1398.0,40.0,399.0
Lithuania,2020-04-25,1410.0,40.0,430.0
Lithuania,2020-04-26,1426.0,41.0,460.0
Lithuania,2020-04-27,1438.0,41.0,467.0
Lithuania,2020-04-28,1449.0,41.0,474.0
Lithuania,2020-04-29,1344.0,44.0,536.0
Lithuania,2020-04-30,1375.0,45.0,563.0
Luxembourg,2020-02-29,1.0,0.0,0.0
Luxembourg,2020-03-01,2.0,0.0,0.0
Luxembourg,2020-03-03,3.0,0.0,0.0
Luxembourg,2020-03-06,4.0,0.0,0.0
Luxembourg,2020-03-08,6.0,0.0,0.0
Luxembourg,2020-03-10,5.0,0.0,0.0
Luxembourg,2020-03-11,41.0,0.0,0.0
Luxembourg,2020-03-12,19.0,0.0,0.0
Luxembourg,2020-03-14,51.0,1.0,0.0
Luxembourg,2020-03-15,59.0,1.0,0.0
Luxembourg,2020-03-16,77.0,1.0,0.0
Luxembourg,2020-03-17,140.0,1.0,0.0
Luxembourg,2020-03-18,203.0,2.0,0.0
Luxembourg,2020-03-19,335.0,4.0,0.0
Luxembourg,2020-03-20,484.0,4.0,0.0
Luxembourg,2020-03-21,670.0,8.0,0.0
Luxembourg,2020-03-22,798.0,8.0,6.0
Luxembourg,2020-03-23,875.0,8.0,6.0
Luxembourg,2020-03-24,1099.0,8.0,6.0
Luxembourg,2020-03-25,1333.0,8.0,6.0
Luxembourg,2020-03-26,1453.0,9.0,6.0
Luxembourg,2020-03-27,1605.0,15.0,40.0
Luxembourg,2020-03-28,1831.0,18.0,40.0
Luxembourg,2020-03-29,1950.0,21.0,40.0
Luxembourg,2020-03-30,1988.0,22.0,40.0
Luxembourg,2020-03-31,2178.0,23.0,80.0
Luxembourg,2020-04-01,2319.0,29.0,80.0
Luxembourg,2020-04-02,2487.0,30.0,80.0
Luxembourg,2020-04-03,2612.0,31.0,500.0
Luxembourg,2020-04-04,2729.0,31.0,500.0
Luxembourg,2020-04-05,2804.0,36.0,500.0
Luxembourg,2020-04-06,2843.0,41.0,500.0
Luxembourg,2020-04-07,2970.0,44.0,500.0
Luxembourg,2020-04-08,3034.0,46.0,500.0
Luxembourg,2020-04-09,3115.0,52.0,500.0
Luxembourg,2020-04-10,3223.0,54.0,500.0
Luxembourg,2020-04-11,3270.0,62.0,500.0
Luxembourg,2020-04-12,3281.0,66.0,500.0
Luxembourg,2020-04-13,3292.0,69.0,500.0
Luxembourg,2020-04-14,3307.0,67.0,500.0
Luxembourg,2020-04-15,3373.0,69.0,526.0
Luxembourg,2020-04-16,3444.0,69.0,552.0
Luxembourg,2020-04-17,3480.0,72.0,579.0
Luxembourg,2020-04-18,3537.0,72.0,601.0
Luxembourg,2020-04-19,3550.0,73.0,627.0
Luxembourg,2020-04-20,3558.0,75.0,637.0
Luxembourg,2020-04-21,3618.0,78.0,670.0
Luxembourg,2020-04-22,3654.0,80.0,711.0
Luxembourg,2020-04-24,3665.0,83.0,728.0
Luxembourg,2020-04-25,3695.0,85.0,3007.0
Luxembourg,2020-04-26,3711.0,85.0,3088.0
Luxembourg,2020-04-27,3723.0,88.0,3104.0
Luxembourg,2020-04-28,3729.0,88.0,3123.0
Luxembourg,2020-04-29,3741.0,89.0,3123.0
Luxembourg,2020-04-30,3769.0,89.0,3134.0
MS Zaandam,2020-03-28,2.0,0.0,0.0
MS Zaandam,2020-03-29,2.0,0.0,0.0
MS Zaandam,2020-03-30,2.0,0.0,0.0
MS Zaandam,2020-03-31,2.0,0.0,0.0
MS Zaandam,2020-04-01,9.0,2.0,0.0
MS Zaandam,2020-04-02,9.0,2.0,0.0
MS Zaandam,2020-04-03,9.0,2.0,0.0
MS Zaandam,2020-04-04,9.0,2.0,0.0
MS Zaandam,2020-04-05,9.0,2.0,0.0
MS Zaandam,2020-04-06,9.0,2.0,0.0
MS Zaandam,2020-04-07,9.0,2.0,0.0
MS Zaandam,2020-04-08,9.0,2.0,0.0
MS Zaandam,2020-04-09,9.0,2.0,0.0
MS Zaandam,2020-04-10,9.0,2.0,0.0
MS Zaandam,2020-04-11,9.0,2.0,0.0
MS Zaandam,2020-04-12,9.0,2.0,0.0
MS Zaandam,2020-04-13,9.0,2.0,0.0
MS Zaandam,2020-04-14,9.0,2.0,0.0
MS Zaandam,2020-04-15,9.0,2.0,0.0
MS Zaandam,2020-04-16,9.0,2.0,0.0
MS Zaandam,2020-04-17,9.0,2.0,0.0
MS Zaandam,2020-04-18,9.0,2.0,0.0
MS Zaandam,2020-04-19,9.0,2.0,0.0
MS Zaandam,2020-04-20,9.0,2.0,0.0
MS Zaandam,2020-04-21,9.0,2.0,0.0
MS Zaandam,2020-04-22,9.0,2.0,0.0
MS Zaandam,2020-04-24,9.0,2.0,0.0
MS Zaandam,2020-04-25,9.0,2.0,0.0
MS Zaandam,2020-04-26,9.0,2.0,0.0
MS Zaandam,2020-04-27,9.0,2.0,0.0
MS Zaandam,2020-04-28,9.0,2.0,0.0
MS Zaandam,2020-04-29,9.0,2.0,0.0
MS Zaandam,2020-04-30,9.0,2.0,0.0
Macao SAR,2020-03-10,10.0,0.0,10.0
Macau,2020-01-22,1.0,0.0,0.0
Macau,2020-01-23,2.0,0.0,0.0
Macau,2020-01-24,2.0,0.0,0.0
Macau,2020-01-25,2.0,0.0,0.0
Macau,2020-01-26,5.0,0.0,0.0
Macau,2020-01-27,6.0,0.0,0.0
Macau,2020-01-28,7.0,0.0,0.0
Macau,2020-01-29,7.0,0.0,0.0
Macau,2020-01-30,7.0,0.0,0.0
Macau,2020-01-31,14.0,0.0,0.0
Macau,2020-02-02,16.0,0.0,0.0
Macau,2020-02-04,20.0,0.0,0.0
Macau,2020-02-06,60.0,0.0,6.0
Macau,2020-02-12,10.0,0.0,2.0
Macau,2020-02-13,30.0,0.0,9.0
Macau,2020-02-16,40.0,0.0,20.0
Macau,2020-02-20,50.0,0.0,30.0
Macau,2020-02-25,20.0,0.0,14.0
Macau,2020-02-27,50.0,0.0,40.0
Macau,2020-03-03,30.0,0.0,27.0
Macau,2020-03-06,40.0,0.0,40.0
Madagascar,2020-03-20,6.0,0.0,0.0
Madagascar,2020-03-22,3.0,0.0,0.0
Madagascar,2020-03-23,12.0,0.0,0.0
Madagascar,2020-03-24,17.0,0.0,0.0
Madagascar,2020-03-25,19.0,0.0,0.0
Madagascar,2020-03-26,23.0,0.0,0.0
Madagascar,2020-03-27,26.0,0.0,0.0
Madagascar,2020-03-28,26.0,0.0,0.0
Madagascar,2020-03-29,39.0,0.0,0.0
Madagascar,2020-03-30,43.0,0.0,0.0
Madagascar,2020-03-31,57.0,0.0,0.0
Madagascar,2020-04-01,57.0,0.0,0.0
Madagascar,2020-04-02,59.0,0.0,0.0
Madagascar,2020-04-03,70.0,0.0,0.0
Madagascar,2020-04-04,70.0,0.0,0.0
Madagascar,2020-04-05,72.0,0.0,2.0
Madagascar,2020-04-06,82.0,0.0,2.0
Madagascar,2020-04-07,88.0,0.0,7.0
Madagascar,2020-04-08,93.0,0.0,11.0
Madagascar,2020-04-09,93.0,0.0,11.0
Madagascar,2020-04-10,93.0,0.0,11.0
Madagascar,2020-04-11,102.0,0.0,11.0
Madagascar,2020-04-12,106.0,0.0,20.0
Madagascar,2020-04-13,106.0,0.0,21.0
Madagascar,2020-04-14,108.0,0.0,23.0
Madagascar,2020-04-15,110.0,0.0,29.0
Madagascar,2020-04-16,111.0,0.0,33.0
Madagascar,2020-04-17,117.0,0.0,33.0
Madagascar,2020-04-18,120.0,0.0,35.0
Madagascar,2020-04-19,121.0,0.0,39.0
Madagascar,2020-04-20,121.0,0.0,41.0
Madagascar,2020-04-21,121.0,0.0,44.0
Madagascar,2020-04-22,121.0,0.0,52.0
Madagascar,2020-04-24,121.0,0.0,58.0
Madagascar,2020-04-25,122.0,0.0,61.0
Madagascar,2020-04-26,123.0,0.0,62.0
Madagascar,2020-04-27,124.0,0.0,71.0
Madagascar,2020-04-28,128.0,0.0,75.0
Madagascar,2020-04-29,128.0,0.0,82.0
Madagascar,2020-04-30,128.0,0.0,90.0
Mainland China,2020-01-22,547.0,17.0,28.0
Mainland China,2020-01-23,639.0,18.0,30.0
Mainland China,2020-01-24,916.0,26.0,36.0
Mainland China,2020-01-25,1399.0,42.0,39.0
